confidence_threshold,category,confidence,title,filename,absolute_path,matched_keywords
0.350,Other,0.050,Essential German Grammar (Teach Yourself) (Jenny Russ) (Z-Library),Essential German Grammar (Teach Yourself) (Jenny Russ) (Z-Library).pdf,/Users/longtran/Documents/E-Books/German Language/Essential German Grammar (Teach Yourself) (Jenny Russ) (Z-Library).pdf,
0.350,Other,0.050,"Evolutionary Optimization Algorithms (Dan Simon) (z-library.sk, 1lib.sk, z-lib.sk)","Evolutionary Optimization Algorithms (Dan Simon) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Evolutionary Optimization Algorithms (Dan Simon) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Final_Exam_Winter_2021,Final_Exam_Winter_2021.pdf,/Users/longtran/Documents/E-Books/Final_Exam_Winter_2021.pdf,
0.350,Other,0.050,"Fuzzy Logic Applications in Traffic and Transportation Engineering (Momčilo Dobrodolac, Stefan Jovčić etc.) (z-library.sk, 1lib.sk, z-lib.sk)","Fuzzy Logic Applications in Traffic and Transportation Engineering (Momčilo Dobrodolac, Stefan Jovčić etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Fuzzy Logic Applications in Traffic and Transportation Engineering (Momčilo Dobrodolac, Stefan Jovčić etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,"Fuzzy Logic with Engineering Applications, 4th Edition (Timothy J. Ross) (z-library.sk, 1lib.sk, z-lib.sk)","Fuzzy Logic with Engineering Applications, 4th Edition (Timothy J. Ross) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Fuzzy Logic with Engineering Applications, 4th Edition (Timothy J. Ross) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,"Genetic Algorithms with Python (Clinton Sheppard) (z-library.sk, 1lib.sk, z-lib.sk)","Genetic Algorithms with Python (Clinton Sheppard) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Genetic Algorithms with Python (Clinton Sheppard) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,GiayKhaiSinh-TranPhanPhucLong,GiayKhaiSinh-TranPhanPhucLong.pdf,/Users/longtran/Documents/E-Books/GiayKhaiSinh-TranPhanPhucLong.pdf,
0.350,Other,0.050,Git Best Practices Guide,"Eric Pidoux - Git _ Best Practices Guide (2014, Packt Publishing) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Eric Pidoux - Git _ Best Practices Guide (2014, Packt Publishing) - libgen.li.pdf",
0.350,Other,0.050,Git for Teams,Emma Jane Hogbin Westby - Git for Teams_ A User-Centered Approach to Creating Efficient Workflows in Git-O'Reilly Media (2015).pdf,/Users/longtran/Documents/E-Books/Emma Jane Hogbin Westby - Git for Teams_ A User-Centered Approach to Creating Efficient Workflows in Git-O'Reilly Media (2015).pdf,
0.350,Other,0.050,"Golang 101 hacks (it-ebooks) (z-library.sk, 1lib.sk, z-lib.sk)","Golang 101 hacks (it-ebooks) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Golang 101 hacks (it-ebooks) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,"Grep Pocket Reference (John Bambenek, Agnieszka Klus) (z-library.sk, 1lib.sk, z-lib.sk)","Grep Pocket Reference (John Bambenek, Agnieszka Klus) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Grep Pocket Reference (John Bambenek, Agnieszka Klus) (z-library.sk, 1lib.sk, z-lib.sk).pdf",extract_error:PdfReadError:Cannot find Root object in pdf
0.350,Other,0.050,grokking algorithms,"Grokking Algorithms, Second Edition (Aditya Y. Bhargava) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Grokking Algorithms, Second Edition (Aditya Y. Bhargava) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,grokking continuous delivery,"Grokking Continuous Delivery (Christie Wilson) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Grokking Continuous Delivery (Christie Wilson) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,"Guide to Distributed Algorithms Design, Analysis and Implementation Using Python (Kayhan Erciyes) (z-library.sk, 1lib.sk, z-lib.sk)","Guide to Distributed Algorithms Design, Analysis and Implementation Using Python (Kayhan Erciyes) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Guide to Distributed Algorithms Design, Analysis and Implementation Using Python (Kayhan Erciyes) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,"Hammer's German Grammar and Usage, 7th Edition","Hammers German Grammar and Usage, 7th Edition (Martin Durrell) (Z-Library).pdf","/Users/longtran/Documents/E-Books/German Language/B2/Hammers German Grammar and Usage, 7th Edition (Martin Durrell) (Z-Library).pdf",
0.350,Other,0.050,Hard+Disk+and+Disk+Cache,Hard+Disk+and+Disk+Cache.pdf,/Users/longtran/Documents/E-Books/Hard+Disk+and+Disk+Cache.pdf,
0.350,Other,0.050,Hausaufgaben+19,Hausaufgaben+19.pdf,/Users/longtran/Documents/E-Books/German Language/Hausaufgaben+19.pdf,
0.350,Other,0.050,Hausaufgaben+4,Hausaufgaben+4.pdf,/Users/longtran/Documents/E-Books/German Language/Hausaufgaben+4.pdf,
0.350,Other,0.050,Hausaufgaben+Modalpartikel+I,Hausaufgaben+Modalpartikel+I.pdf,/Users/longtran/Documents/E-Books/German Language/Hausaufgaben+Modalpartikel+I.pdf,
0.350,Other,0.050,"Heide Stiebeler, Frauke van der Werff - Fit fürs Goethe-Zertifikat B2_ Deutschprüfung für Erwachsene - Übungsbuch (2019)-Hueber (2019)","Heide Stiebeler, Frauke van der Werff - Fit fürs Goethe-Zertifikat B2_ Deutschprüfung für Erwachsene - Übungsbuch (2019)-Hueber (2019).pdf","/Users/longtran/Documents/E-Books/German Language/B2/Heide Stiebeler, Frauke van der Werff - Fit fürs Goethe-Zertifikat B2_ Deutschprüfung für Erwachsene - Übungsbuch (2019)-Hueber (2019).pdf",
0.350,Other,0.050,"IELTS 16 Academic Students Book with Answers with Audio with Resource Bank (IELTS Practice Tests) (Cullen, Pauline, French, Amanda, Jakeman etc.) (z-lib.org)","IELTS 16 Academic Students Book with Answers with Audio with Resource Bank (IELTS Practice Tests) (Cullen, Pauline, French, Amanda, Jakeman etc.) (z-lib.org).pdf","/Users/longtran/Documents/E-Books/IELTS 16 Academic Students Book with Answers with Audio with Resource Bank (IELTS Practice Tests) (Cullen, Pauline, French, Amanda, Jakeman etc.) (z-lib.org).pdf",
0.350,Other,0.050,Infrastructure as Code,Infrastructure as Code Dynamic Systems for the Cloud Age (Kief Morris) (Z-Library).pdf,/Users/longtran/Documents/E-Books/Infrastructure as Code Dynamic Systems for the Cloud Age (Kief Morris) (Z-Library).pdf,
0.350,Other,0.050,Instruction for signing declaration form,Instruction for signing declaration form.pdf,/Users/longtran/Documents/E-Books/Instruction for signing declaration form.pdf,
0.350,Other,0.050,Intermediate German For Dummies (Wendy Foster) (Z-Library),Intermediate German For Dummies (Wendy Foster) (Z-Library).pdf,/Users/longtran/Documents/E-Books/German Language/Intermediate German For Dummies (Wendy Foster) (Z-Library).pdf,
0.350,Other,0.050,Introduction,Introduction (1).pdf,/Users/longtran/Documents/E-Books/Introduction (1).pdf,
0.350,Other,0.050,"Introduction to Computer Organization ARM Edition (Robert G. Plantz) (z-library.sk, 1lib.sk, z-lib.sk)","Introduction to Computer Organization ARM Edition (Robert G. Plantz) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Introduction to Computer Organization ARM Edition (Robert G. Plantz) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Introduction to Recursive Programming,"Introduction to Recursive Programming (Manuel Rubio-Sanchez) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Introduction to Recursive Programming (Manuel Rubio-Sanchez) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,IoT__Copy_-2,IoT__Copy_-2.pdf,/Users/longtran/Documents/E-Books/IoT__Copy_-2.pdf,
0.350,Other,0.050,IoT__Copy_-2 (1),IoT__Copy_-2 (1).pdf,/Users/longtran/Documents/E-Books/IoT__Copy_-2 (1).pdf,
0.350,Other,0.050,isbn_9789332569713,The Go Programming Language -- Alan A_ A_ Donovan And Brian W_ Kernighan -- 2016-01-01 -- Pearson India -- 9789332569713 -- a6f4f19cb0b187201ae5f9d978a39750 -- Anna’s Archive.pdf,/Users/longtran/Documents/E-Books/The Go Programming Language -- Alan A_ A_ Donovan And Brian W_ Kernighan -- 2016-01-01 -- Pearson India -- 9789332569713 -- a6f4f19cb0b187201ae5f9d978a39750 -- Anna’s Archive.pdf,
0.350,Other,0.050,JavaScript & JQuery: The Missing Manual,JavaScript  jQuery The Missing Manual (David Sawyer McFarland) (z-lib.org).pdf,/Users/longtran/Documents/E-Books/JavaScript  jQuery The Missing Manual (David Sawyer McFarland) (z-lib.org).pdf,
0.350,Other,0.050,"JavaScript: The Definitive Guide, 7th Edition",JavaScript The Definitive Guide Master the Worlds Most-Used Programming Language by David Flanagan (z-lib.org).pdf,/Users/longtran/Documents/E-Books/JavaScript The Definitive Guide Master the Worlds Most-Used Programming Language by David Flanagan (z-lib.org).pdf,
0.350,Other,0.050,Jeremy Wilken - Angular in Action-Manning Publications (2018),Jeremy Wilken - Angular in Action-Manning Publications (2018).pdf,/Users/longtran/Documents/E-Books/Jeremy Wilken - Angular in Action-Manning Publications (2018).pdf,
0.350,Other,0.050,Jeremy Wilken - Angular in Action-Manning Publications (2018) (1),Jeremy Wilken - Angular in Action-Manning Publications (2018) (1).pdf,/Users/longtran/Documents/E-Books/Jeremy Wilken - Angular in Action-Manning Publications (2018) (1).pdf,
0.350,Other,0.050,Kafka in Action,"Dylan Scott, Viktor Gamov, Dave Klein - Kafka in Action-Manning Publications (2022).pdf","/Users/longtran/Documents/E-Books/Dylan Scott, Viktor Gamov, Dave Klein - Kafka in Action-Manning Publications (2022).pdf",
0.350,Other,0.050,KOR-086-VorkRech-Deu-Anhang,BahnCard_Rechnung.pdf,/Users/longtran/Documents/E-Books/BahnCard_Rechnung.pdf,
0.350,Other,0.050,"Large Language Models (Stephan Raaijmakers) (z-library.sk, 1lib.sk, z-lib.sk)","Large Language Models (Stephan Raaijmakers) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Large Language Models (Stephan Raaijmakers) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Large Scale Apps with React and TypeScript,Large Scale Apps with React and TypeScript (Damiano Fusco) (Z-Library).pdf,/Users/longtran/Documents/E-Books/Large Scale Apps with React and TypeScript (Damiano Fusco) (Z-Library).pdf,
0.350,Other,0.050,Latency,"Enberg, Pekka - Latency_ Reduce delay in software systems (2025, MANNING Publications) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Enberg, Pekka - Latency_ Reduce delay in software systems (2025, MANNING Publications) - libgen.li.pdf",
0.350,Other,0.050,Lead Developer Career Guide,"Lead Developer Career Guide (Shelley Benhoff) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Lead Developer Career Guide (Shelley Benhoff) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Learn C++ by Example,"Buontempo, Frances - Learn C++ by Example_ Covers Versions 11 to 23 (Final Release) (2024, MANNING Publications) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Buontempo, Frances - Learn C++ by Example_ Covers Versions 11 to 23 (Final Release) (2024, MANNING Publications) - libgen.li.pdf",
0.350,Other,0.050,Learn C++ by Example,"Learn C++ by Example (Frances Buontempo) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Learn C++ by Example (Frances Buontempo) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Learn Python 3 The Hard Way: A Very Simple Introduction to the Terrifyingly Beautiful World of Computers and Code,Learn Python 3 the Hard Way A Very Simple Introduction to the Terrifyingly Beautiful World of Computers and Code by Zed A. Shaw (z-lib.org).pdf,/Users/longtran/Documents/E-Books/Learn Python 3 the Hard Way A Very Simple Introduction to the Terrifyingly Beautiful World of Computers and Code by Zed A. Shaw (z-lib.org).pdf,
0.350,Other,0.050,Learning Git,"Anna Skoulikari - Learning Git_ A Hands-On and Visual Guide to the Basics of Git (2023, O'Reilly Media) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Anna Skoulikari - Learning Git_ A Hands-On and Visual Guide to the Basics of Git (2023, O'Reilly Media) - libgen.li.pdf",
0.350,Other,0.050,"Learning React, 2nd Edition","Learning React, 2nd Edition by Eve Porcello  Alex Banks (z-lib.org).pdf","/Users/longtran/Documents/E-Books/Learning React, 2nd Edition by Eve Porcello  Alex Banks (z-lib.org).pdf",
0.350,Other,0.050,Learning the Vi and Vim Editors,"Learning the vi and Vim Editors Power and Agility Beyond Just Text Editing (Arnold Robbins, Elbert Hannah) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Learning the vi and Vim Editors Power and Agility Beyond Just Text Editing (Arnold Robbins, Elbert Hannah) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Links+updated+,Links+updated+.pdf,/Users/longtran/Documents/E-Books/German Language/Links+updated+.pdf,
0.350,Other,0.050,Linux Command Line and Shell Scripting Bible,"Linux Command Line and Shell Scripting Bible, 5th Edition (Richard Blum, Christine Bresnahan) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Linux Command Line and Shell Scripting Bible, 5th Edition (Richard Blum, Christine Bresnahan) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Lua Programming Beginners: Learn Lua Programming Step by Step very easy,"Lua Programming Beginners Learn Lua Programming Step by Step very easy (rizk, zizo) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Lua Programming Beginners Learn Lua Programming Step by Step very easy (rizk, zizo) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Make It Stick,"Brown, Peter C. - Make It Stick (2014, Harvard University Press) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Brown, Peter C. - Make It Stick (2014, Harvard University Press) - libgen.li.pdf",
0.350,Other,0.050,Mastering Kafka Streams and ksqlDB,"Mastering Kafka Streams and ksqlDB Building real-time data systems by example by Seymour, Mitch (z-lib.org).pdf","/Users/longtran/Documents/E-Books/Mastering Kafka Streams and ksqlDB Building real-time data systems by example by Seymour, Mitch (z-lib.org).pdf",
0.350,Other,0.050,merged_2022_01_17__10-44-54,merged_2022_01_17__10-44-54.pdf,/Users/longtran/Documents/E-Books/merged_2022_01_17__10-44-54.pdf,
0.350,Other,0.050,Microsoft Word - 202112_,202112_Intern_FW_Quality.pdf,/Users/longtran/Documents/E-Books/202112_Intern_FW_Quality.pdf,
0.350,Other,0.050,Microsoft Word - Final Exam 1st,de.pdf,/Users/longtran/Documents/E-Books/de.pdf,
0.350,Other,0.050,Microsoft Word - More Exceptional C++.doc,"More Exceptional C++ 40 New Engineering Puzzles, Programming Problems, and Solutions (Herb Sutter) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/More Exceptional C++ 40 New Engineering Puzzles, Programming Problems, and Solutions (Herb Sutter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Microsoft Word - Re-exam Question,Re-Exam Question.pdf,/Users/longtran/Documents/E-Books/Re-Exam Question.pdf,
0.350,Other,0.050,ML_algos_cheatsheet,ML_algos_cheatsheet.pdf,/Users/longtran/Documents/E-Books/ML_algos_cheatsheet.pdf,
0.350,Other,0.050,ML_branches,ML_branches.pdf,/Users/longtran/Documents/E-Books/ML_branches.pdf,
0.350,Other,0.050,ML_cheatsheet,ML_cheatsheet.pdf,/Users/longtran/Documents/E-Books/ML_cheatsheet.pdf,
0.350,Other,0.050,Modern Vim,Modern Vim Craft Your Development Environment with Vim 8 and Neovim (Drew Neil) (Z-Library).pdf,/Users/longtran/Documents/E-Books/Modern Vim Craft Your Development Environment with Vim 8 and Neovim (Drew Neil) (Z-Library).pdf,
0.350,Other,0.050,More-for-Less Solutions in Fuzzy Transportation Problems,"More-for-Less Solutions in Fuzzy Transportation Problems (Tanveen Kaur Bhatia, Amit Kumar etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/More-for-Less Solutions in Fuzzy Transportation Problems (Tanveen Kaur Bhatia, Amit Kumar etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,"Multi-Objective Optimization Using Evolutionary Algorithms (Kalyanmoy Deb) (z-library.sk, 1lib.sk, z-lib.sk)","Multi-Objective Optimization Using Evolutionary Algorithms (Kalyanmoy Deb) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Multi-Objective Optimization Using Evolutionary Algorithms (Kalyanmoy Deb) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Neural_Networks_Graphs,Neural_Networks_Graphs.pdf,/Users/longtran/Documents/E-Books/Neural_Networks_Graphs.pdf,
0.350,Other,0.050,ng-book 2,ng-book2-book-angular-7-r73.pdf,/Users/longtran/Documents/E-Books/ng-book2-book-angular-7-r73.pdf,
0.350,Other,0.050,Object-based Programming with Go,"Object-based Programming with Go (Christian Maurer) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Object-based Programming with Go (Christian Maurer) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,OC - Tech (new).pptx,Onboarding Checklist - Mr. Long Tran.pdf,/Users/longtran/Documents/E-Books/Onboarding Checklist - Mr. Long Tran.pdf,
0.350,Other,0.050,Offer letter template,Offer of Employment of Tran Phan Phuc Long. SE. Joining Date 04May2022-signed (1).pdf,/Users/longtran/Documents/E-Books/Offer of Employment of Tran Phan Phuc Long. SE. Joining Date 04May2022-signed (1).pdf,
0.350,Other,0.050,Offer letter template,Offer of Employment of Tran Phan Phuc Long. SE. Joining Date 04May2022-signed.pdf,/Users/longtran/Documents/E-Books/Offer of Employment of Tran Phan Phuc Long. SE. Joining Date 04May2022-signed.pdf,
0.350,Other,0.050,Offer letter template,Offer of Employment of Tran Phan Phuc Long. SE. Joining Date 04May2022.pdf,/Users/longtran/Documents/E-Books/Offer of Employment of Tran Phan Phuc Long. SE. Joining Date 04May2022.pdf,
0.350,Other,0.050,out.jpg,A First Lab in Circuits and Electronics (Yannis Tsividis) (Z-Library).pdf,/Users/longtran/Documents/E-Books/A First Lab in Circuits and Electronics (Yannis Tsividis) (Z-Library).pdf,
0.350,Other,0.050,Overleaf Example,anaconda-vscode.pdf,/Users/longtran/Documents/E-Books/anaconda-vscode.pdf,
0.350,Other,0.050,pdfcoffee.com_projekt-b2-neu-testbuch-2-pdf-free,pdfcoffee.com_projekt-b2-neu-testbuch-2-pdf-free.pdf,/Users/longtran/Documents/E-Books/German Language/Downloads/pdfcoffee.com_projekt-b2-neu-testbuch-2-pdf-free.pdf,
0.350,Other,0.050,"Pointers On C Instructors Guide (Kenneth Reek) (z-library.sk, 1lib.sk, z-lib.sk)","Pointers On C Instructors Guide (Kenneth Reek) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Pointers On C Instructors Guide (Kenneth Reek) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,PowerPoint Presentation,why+are+some+properties+in+devTools+dimmed.pdf,/Users/longtran/Documents/E-Books/why+are+some+properties+in+devTools+dimmed.pdf,
0.350,Other,0.050,PowerPoint-Präsentation,Scientific paper and comparison.pdf,/Users/longtran/Documents/E-Books/Scientific paper and comparison.pdf,
0.350,Other,0.050,PowerPoint-Präsentation,Scientific-paper-and-comparison.pdf,/Users/longtran/Documents/E-Books/Scientific-paper-and-comparison.pdf,
0.350,Other,0.050,Practical Electronics for Inventors,"Paul Scherz, Simon Monk - Practical Electronics for Inventors (2016, McGraw-Hill Education) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Paul Scherz, Simon Monk - Practical Electronics for Inventors (2016, McGraw-Hill Education) - libgen.li.pdf",
0.350,Other,0.050,Practical Robotics in C++: Build and Program Real Autonomous Robots Using Raspberry Pi,Practical Robotics in C++ (Lloyd Brombach) (Z-Library).pdf,/Users/longtran/Documents/E-Books/Practical Robotics in C++ (Lloyd Brombach) (Z-Library).pdf,
0.350,Other,0.050,"Practical Vim Edit Text at the Speed of Thought (Drew Neil) (z-library.sk, 1lib.sk, z-lib.sk)","Practical Vim Edit Text at the Speed of Thought (Drew Neil) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Practical Vim Edit Text at the Speed of Thought (Drew Neil) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Pro Git,Scott Chacon_ Ben Straub - Pro Git (2023).pdf,/Users/longtran/Documents/E-Books/Scott Chacon_ Ben Straub - Pro Git (2023).pdf,
0.350,Other,0.050,"Professional CMake A Practical Guide (Craig Scott) (z-library.sk, 1lib.sk, z-lib.sk)","Professional CMake A Practical Guide (Craig Scott) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Professional CMake A Practical Guide (Craig Scott) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Python Workout,"Python Workout (Reuven M. Lerner) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Python Workout (Reuven M. Lerner) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Redewendungen+B1,Redewendungen+B1.pdf,/Users/longtran/Documents/E-Books/German Language/Redewendungen+B1.pdf,
0.350,Other,0.050,Report3aa881fc-1652-44dd-8a72-9dde69a05ed7,Report3aa881fc-1652-44dd-8a72-9dde69a05ed7.pdf,/Users/longtran/Documents/E-Books/Report3aa881fc-1652-44dd-8a72-9dde69a05ed7.pdf,
0.350,Other,0.050,Reporte4690dc7-1bc3-47b5-9eb9-2cac0fbc9c9f,Reporte4690dc7-1bc3-47b5-9eb9-2cac0fbc9c9f.pdf,/Users/longtran/Documents/E-Books/Reporte4690dc7-1bc3-47b5-9eb9-2cac0fbc9c9f.pdf,
0.350,Other,0.050,"Robert Sedgewick, Kevin Wayne - Algorithms, 4th Edition_ Essential Information about Algorithms and Data Structures-Addison-Wesley (2011) (1)","Robert Sedgewick, Kevin Wayne - Algorithms, 4th Edition_ Essential Information about Algorithms and Data Structures-Addison-Wesley (2011) (1).pdf","/Users/longtran/Documents/E-Books/Robert Sedgewick, Kevin Wayne - Algorithms, 4th Edition_ Essential Information about Algorithms and Data Structures-Addison-Wesley (2011) (1).pdf",
0.350,Other,0.050,Rust,"Rust The Practical Guide (Nouman Azam) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Rust The Practical Guide (Nouman Azam) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Scientific paper example II,Scientific paper example II.pdf,/Users/longtran/Documents/E-Books/Scientific paper example II.pdf,
0.350,Other,0.050,Scientific paper example II (1),Scientific paper example II (1).pdf,/Users/longtran/Documents/E-Books/Scientific paper example II (1).pdf,
0.350,Other,0.050,Scientific paper example II (2),Scientific paper example II (2).pdf,/Users/longtran/Documents/E-Books/Scientific paper example II (2).pdf,
0.350,Other,0.050,Scientific paper example II (3),Scientific paper example II (3).pdf,/Users/longtran/Documents/E-Books/Scientific paper example II (3).pdf,
0.350,Other,0.050,"Scott Meyers - Effective Modern C++_ 42 Specific Ways to Improve Your Use of C++11 and C++14 (2018, O'Reilly, O'Reilly Media) - libgen.li","Scott Meyers - Effective Modern C++_ 42 Specific Ways to Improve Your Use of C++11 and C++14 (2018, O'Reilly, O'Reilly Media) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Scott Meyers - Effective Modern C++_ 42 Specific Ways to Improve Your Use of C++11 and C++14 (2018, O'Reilly, O'Reilly Media) - libgen.li.pdf",
0.350,Other,0.050,"Sean Luke - Essentials of Metaheuristics (2011, lulu.com) - libgen.li","Sean Luke - Essentials of Metaheuristics (2011, lulu.com) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Sean Luke - Essentials of Metaheuristics (2011, lulu.com) - libgen.li.pdf",
0.350,Other,0.050,"Simon, Barry - Advanced Complex Analysis_ A Comprehensive Course in Analysis, Part 2B (2015, American Mathematical Society) [10.1090_simon_002] - libgen.li","Simon, Barry - Advanced Complex Analysis_ A Comprehensive Course in Analysis, Part 2B (2015, American Mathematical Society) [10.1090_simon_002] - libgen.li.pdf","/Users/longtran/Documents/E-Books/Simon, Barry - Advanced Complex Analysis_ A Comprehensive Course in Analysis, Part 2B (2015, American Mathematical Society) [10.1090_simon_002] - libgen.li.pdf",
0.350,Other,0.050,skicit-learn-algos,skicit-learn-algos.pdf,/Users/longtran/Documents/E-Books/skicit-learn-algos.pdf,
0.350,Other,0.050,Skicit_learn_cheatsheet,Skicit_learn_cheatsheet.pdf,/Users/longtran/Documents/E-Books/Skicit_learn_cheatsheet.pdf,
0.350,Other,0.050,"Software Architecture and Decision-Making: Leveraging Leadership, Technology, and Product Management to Build Great Products (for True Epub)","Software Architecture and Decision-Making Leveraging Leadership, Technology, and Product Management to Build Great Products (Srinath Perera) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Software Architecture and Decision-Making Leveraging Leadership, Technology, and Product Management to Build Great Products (Srinath Perera) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,"Spring in Action, Sixth Edition","Craig Walls - Spring in Action, Sixth Edition-Manning (2022).pdf","/Users/longtran/Documents/E-Books/Craig Walls - Spring in Action, Sixth Edition-Manning (2022).pdf",
0.350,Other,0.050,Streaming Systems,"Grokking Streaming Systems Real-time event processing (Josh Fischer, Ning Wang) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Grokking Streaming Systems Real-time event processing (Josh Fischer, Ning Wang) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Structured Parallel Programming,"Structured Parallel Programming _ Patterns for Efficient -- McCool, Michael, Reinders, James, Robison, Arch;Arch D_ -- 1, US, 2012 -- Elsevier_Morgan -- 9780123914439 -- 58a1049a784437cba48366ea291b8c09 -- Anna’s Archive.pdf","/Users/longtran/Documents/E-Books/Structured Parallel Programming _ Patterns for Efficient -- McCool, Michael, Reinders, James, Robison, Arch;Arch D_ -- 1, US, 2012 -- Elsevier_Morgan -- 9780123914439 -- 58a1049a784437cba48366ea291b8c09 -- Anna’s Archive.pdf",
0.350,Other,0.050,Study General,Study General.pdf,/Users/longtran/Documents/E-Books/Study General.pdf,
0.350,Other,0.050,system design at Google,"System Design at Google_ Engineering Peak for Intervierws -- Aditya Chatterjee, Ue Kiao, Chew Chee Keng, Harshita Singh, -- 2025 -- OpenGenus -- 39e278d792ff4779c7102510b284ba8d -- Anna’s Archive.pdf","/Users/longtran/Documents/E-Books/System Design at Google_ Engineering Peak for Intervierws -- Aditya Chatterjee, Ue Kiao, Chew Chee Keng, Harshita Singh, -- 2025 -- OpenGenus -- 39e278d792ff4779c7102510b284ba8d -- Anna’s Archive.pdf",
